,Date,Fear Greed,sp500,Month,Year,Year_Month,Category,Category_shift,Change_Flag,Buy_Sell,Buy_Sell_Amt
0,2011-01-03,68,1271.87,1,2011,2011_1,Greed,,1,0.0,0.0
1,2011-01-04,68,1270.2,1,2011,2011_1,Greed,Greed,0,0.0,0.0
2,2011-01-05,67,1276.56,1,2011,2011_1,Greed,Greed,0,0.0,0.0
3,2011-01-06,64,1273.85,1,2011,2011_1,Greed,Greed,0,0.0,0.0
4,2011-01-07,63,1271.5,1,2011,2011_1,Greed,Greed,0,0.0,0.0
5,2011-01-10,58,1269.75,1,2011,2011_1,Greed,Greed,0,0.0,0.0
6,2011-01-11,58,1274.48,1,2011,2011_1,Greed,Greed,0,0.0,0.0
7,2011-01-12,58,1285.96,1,2011,2011_1,Greed,Greed,0,0.0,0.0
8,2011-01-13,58,1283.76,1,2011,2011_1,Greed,Greed,0,0.0,0.0
9,2011-01-14,60,1293.24,1,2011,2011_1,Greed,Greed,0,0.0,0.0
10,2011-01-18,56,1295.02,1,2011,2011_1,Greed,Greed,0,0.0,0.0
11,2011-01-19,55,1281.92,1,2011,2011_1,Greed,Greed,0,0.0,0.0
12,2011-01-20,54,1280.26,1,2011,2011_1,Greed,Greed,0,0.0,0.0
13,2011-01-21,47,1283.35,1,2011,2011_1,Fear,Greed,1,-1.0,-1283.35
14,2011-01-24,45,1290.84,1,2011,2011_1,Fear,Fear,0,0.0,0.0
15,2011-01-25,43,1291.18,1,2011,2011_1,Fear,Fear,0,0.0,0.0
16,2011-01-26,43,1296.63,1,2011,2011_1,Fear,Fear,0,0.0,0.0
17,2011-01-27,43,1299.54,1,2011,2011_1,Fear,Fear,0,0.0,0.0
18,2011-01-28,43,1276.34,1,2011,2011_1,Fear,Fear,0,0.0,0.0
19,2011-01-31,41,1286.12,1,2011,2011_1,Fear,Fear,0,0.0,0.0
20,2011-02-01,41,1307.59,2,2011,2011_2,Fear,Fear,0,0.0,0.0
21,2011-02-02,46,1304.03,2,2011,2011_2,Fear,Fear,0,0.0,0.0
22,2011-02-03,47,1307.1,2,2011,2011_2,Fear,Fear,0,0.0,0.0
23,2011-02-04,49,1310.87,2,2011,2011_2,Fear,Fear,0,0.0,0.0
24,2011-02-07,56,1319.05,2,2011,2011_2,Greed,Fear,1,0.0,0.0
25,2011-02-08,56,1324.57,2,2011,2011_2,Greed,Greed,0,0.0,0.0
26,2011-02-09,56,1320.88,2,2011,2011_2,Greed,Greed,0,0.0,0.0
27,2011-02-10,56,1321.87,2,2011,2011_2,Greed,Greed,0,0.0,0.0
28,2011-02-11,56,1329.15,2,2011,2011_2,Greed,Greed,0,0.0,0.0
29,2011-02-14,61,1332.32,2,2011,2011_2,Greed,Greed,0,0.0,0.0
30,2011-02-15,61,1328.01,2,2011,2011_2,Greed,Greed,0,0.0,0.0
31,2011-02-16,61,1336.32,2,2011,2011_2,Greed,Greed,0,0.0,0.0
32,2011-02-17,61,1340.43,2,2011,2011_2,Greed,Greed,0,0.0,0.0
33,2011-02-18,56,1343.01,2,2011,2011_2,Greed,Greed,0,0.0,0.0
34,2011-02-22,42,1315.44,2,2011,2011_2,Fear,Greed,1,-1.0,-1315.44
35,2011-02-23,42,1307.4,2,2011,2011_2,Fear,Fear,0,0.0,0.0
36,2011-02-24,42,1306.1,2,2011,2011_2,Fear,Fear,0,0.0,0.0
37,2011-02-25,42,1319.88,2,2011,2011_2,Fear,Fear,0,0.0,0.0
38,2011-02-28,43,1327.22,2,2011,2011_2,Fear,Fear,0,0.0,0.0
39,2011-03-01,43,1306.33,3,2011,2011_3,Fear,Fear,0,0.0,0.0
40,2011-03-02,42,1308.44,3,2011,2011_3,Fear,Fear,0,0.0,0.0
41,2011-03-03,41,1330.97,3,2011,2011_3,Fear,Fear,0,0.0,0.0
42,2011-03-04,39,1321.15,3,2011,2011_3,Fear,Fear,0,0.0,0.0
43,2011-03-07,35,1310.13,3,2011,2011_3,Fear,Fear,0,0.0,0.0
44,2011-03-08,27,1321.82,3,2011,2011_3,Fear,Fear,0,0.0,0.0
45,2011-03-09,26,1320.02,3,2011,2011_3,Fear,Fear,0,0.0,0.0
46,2011-03-10,26,1295.11,3,2011,2011_3,Fear,Fear,0,0.0,0.0
47,2011-03-11,26,1304.28,3,2011,2011_3,Fear,Fear,0,0.0,0.0
48,2011-03-14,13,1296.39,3,2011,2011_3,Extreme Fear,Fear,1,-2.0,-2592.78
49,2011-03-15,13,1281.87,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
50,2011-03-16,11,1256.88,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
51,2011-03-17,9,1273.72,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
52,2011-03-18,9,1279.21,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
53,2011-03-21,14,1298.38,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
54,2011-03-22,15,1293.77,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
55,2011-03-23,16,1297.54,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
56,2011-03-24,16,1309.66,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
57,2011-03-25,19,1313.8,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
58,2011-03-28,23,1310.19,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
59,2011-03-29,23,1319.44,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
60,2011-03-30,24,1328.26,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
61,2011-03-31,24,1325.83,3,2011,2011_3,Extreme Fear,Extreme Fear,0,0.0,0.0
62,2011-04-01,27,1332.41,4,2011,2011_4,Fear,Extreme Fear,1,0.0,0.0
63,2011-04-04,31,1332.87,4,2011,2011_4,Fear,Fear,0,0.0,0.0
64,2011-04-05,35,1332.63,4,2011,2011_4,Fear,Fear,0,0.0,0.0
65,2011-04-06,37,1335.54,4,2011,2011_4,Fear,Fear,0,0.0,0.0
66,2011-04-07,37,1333.51,4,2011,2011_4,Fear,Fear,0,0.0,0.0
67,2011-04-08,37,1328.17,4,2011,2011_4,Fear,Fear,0,0.0,0.0
68,2011-04-11,34,1324.46,4,2011,2011_4,Fear,Fear,0,0.0,0.0
69,2011-04-12,33,1314.16,4,2011,2011_4,Fear,Fear,0,0.0,0.0
70,2011-04-13,33,1314.41,4,2011,2011_4,Fear,Fear,0,0.0,0.0
71,2011-04-14,30,1314.52,4,2011,2011_4,Fear,Fear,0,0.0,0.0
72,2011-04-15,28,1319.68,4,2011,2011_4,Fear,Fear,0,0.0,0.0
73,2011-04-18,24,1305.14,4,2011,2011_4,Extreme Fear,Fear,1,-2.0,-2610.28
74,2011-04-19,24,1312.62,4,2011,2011_4,Extreme Fear,Extreme Fear,0,0.0,0.0
75,2011-04-20,25,1330.36,4,2011,2011_4,Extreme Fear,Extreme Fear,0,0.0,0.0
76,2011-04-21,30,1337.38,4,2011,2011_4,Fear,Extreme Fear,1,0.0,0.0
77,2011-04-25,35,1335.25,4,2011,2011_4,Fear,Fear,0,0.0,0.0
78,2011-04-26,36,1347.24,4,2011,2011_4,Fear,Fear,0,0.0,0.0
79,2011-04-27,37,1355.66,4,2011,2011_4,Fear,Fear,0,0.0,0.0
80,2011-04-28,37,1360.48,4,2011,2011_4,Fear,Fear,0,0.0,0.0
81,2011-04-29,41,1363.61,4,2011,2011_4,Fear,Fear,0,0.0,0.0
82,2011-05-02,36,1361.22,5,2011,2011_5,Fear,Fear,0,0.0,0.0
83,2011-05-03,31,1356.62,5,2011,2011_5,Fear,Fear,0,0.0,0.0
84,2011-05-04,30,1347.32,5,2011,2011_5,Fear,Fear,0,0.0,0.0
85,2011-05-05,29,1335.1,5,2011,2011_5,Fear,Fear,0,0.0,0.0
86,2011-05-06,27,1340.2,5,2011,2011_5,Fear,Fear,0,0.0,0.0
87,2011-05-09,28,1346.29,5,2011,2011_5,Fear,Fear,0,0.0,0.0
88,2011-05-10,31,1357.16,5,2011,2011_5,Fear,Fear,0,0.0,0.0
89,2011-05-11,31,1342.08,5,2011,2011_5,Fear,Fear,0,0.0,0.0
90,2011-05-12,32,1348.65,5,2011,2011_5,Fear,Fear,0,0.0,0.0
91,2011-05-13,32,1337.77,5,2011,2011_5,Fear,Fear,0,0.0,0.0
92,2011-05-16,27,1329.47,5,2011,2011_5,Fear,Fear,0,0.0,0.0
93,2011-05-17,27,1328.98,5,2011,2011_5,Fear,Fear,0,0.0,0.0
94,2011-05-18,25,1340.68,5,2011,2011_5,Extreme Fear,Fear,1,-2.0,-2681.36
95,2011-05-19,23,1343.6,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
96,2011-05-20,22,1333.27,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
97,2011-05-23,16,1317.37,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
98,2011-05-24,13,1316.28,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
99,2011-05-25,13,1320.47,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
100,2011-05-26,15,1325.69,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
101,2011-05-27,16,1331.1,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
102,2011-05-31,16,1345.2,5,2011,2011_5,Extreme Fear,Extreme Fear,0,0.0,0.0
103,2011-06-01,15,1314.55,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
104,2011-06-02,12,1312.94,6,2011,2011_6,Extreme Fear,Extreme Fear,0,-2.0,-2625.88
105,2011-06-03,9,1300.16,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
106,2011-06-06,6,1286.17,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
107,2011-06-07,6,1284.94,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
108,2011-06-08,6,1279.56,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
109,2011-06-09,6,1289.0,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
110,2011-06-10,5,1270.98,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
111,2011-06-13,6,1271.83,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
112,2011-06-14,5,1287.87,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
113,2011-06-15,5,1265.42,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
114,2011-06-16,6,1267.64,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
115,2011-06-17,7,1271.5,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
116,2011-06-20,9,1278.36,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
117,2011-06-21,9,1295.52,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
118,2011-06-22,10,1287.14,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
119,2011-06-23,10,1283.5,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
120,2011-06-24,11,1268.45,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
121,2011-06-27,25,1280.1,6,2011,2011_6,Extreme Fear,Extreme Fear,0,0.0,0.0
122,2011-06-28,29,1296.67,6,2011,2011_6,Fear,Extreme Fear,1,0.0,0.0
123,2011-06-29,30,1307.41,6,2011,2011_6,Fear,Fear,0,0.0,0.0
124,2011-06-30,32,1320.64,6,2011,2011_6,Fear,Fear,0,0.0,0.0
125,2011-07-01,34,1339.67,7,2011,2011_7,Fear,Fear,0,0.0,0.0
126,2011-07-05,51,1337.88,7,2011,2011_7,Greed,Fear,1,0.0,0.0
127,2011-07-06,52,1339.22,7,2011,2011_7,Greed,Greed,0,0.0,0.0
128,2011-07-07,48,1353.22,7,2011,2011_7,Fear,Greed,1,-1.0,-1353.22
129,2011-07-08,43,1343.8,7,2011,2011_7,Fear,Fear,0,0.0,0.0
130,2011-07-11,35,1319.49,7,2011,2011_7,Fear,Fear,0,0.0,0.0
131,2011-07-12,31,1313.64,7,2011,2011_7,Fear,Fear,0,0.0,0.0
132,2011-07-13,31,1317.72,7,2011,2011_7,Fear,Fear,0,0.0,0.0
133,2011-07-14,31,1308.87,7,2011,2011_7,Fear,Fear,0,0.0,0.0
134,2011-07-15,32,1316.14,7,2011,2011_7,Fear,Fear,0,0.0,0.0
135,2011-07-18,44,1305.44,7,2011,2011_7,Fear,Fear,0,0.0,0.0
136,2011-07-19,44,1326.73,7,2011,2011_7,Fear,Fear,0,0.0,0.0
137,2011-07-20,47,1325.84,7,2011,2011_7,Fear,Fear,0,0.0,0.0
138,2011-07-21,48,1343.8,7,2011,2011_7,Fear,Fear,0,-1.0,-1343.8
139,2011-07-22,51,1345.02,7,2011,2011_7,Greed,Fear,1,0.0,0.0
140,2011-07-25,38,1337.43,7,2011,2011_7,Fear,Greed,1,-1.0,-1337.43
141,2011-07-26,35,1331.94,7,2011,2011_7,Fear,Fear,0,0.0,0.0
142,2011-07-27,27,1304.89,7,2011,2011_7,Fear,Fear,0,0.0,0.0
143,2011-07-28,27,1300.67,7,2011,2011_7,Fear,Fear,0,0.0,0.0
144,2011-07-29,16,1292.28,7,2011,2011_7,Extreme Fear,Fear,1,-2.0,-2584.56
145,2011-08-01,10,1286.94,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
146,2011-08-02,8,1254.05,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
147,2011-08-03,2,1260.34,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
148,2011-08-04,5,1200.07,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
149,2011-08-05,5,1199.38,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
150,2011-08-08,1,1119.46,8,2011,2011_8,Extreme Fear,Extreme Fear,0,-1.0,-1119.46
151,2011-08-09,2,1172.53,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
152,2011-08-10,2,1120.76,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
153,2011-08-11,3,1172.64,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
154,2011-08-12,6,1178.81,8,2011,2011_8,Extreme Fear,Extreme Fear,0,-2.0,-2357.62
155,2011-08-15,7,1204.49,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
156,2011-08-16,11,1192.76,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
157,2011-08-17,7,1193.89,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
158,2011-08-18,7,1140.65,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
159,2011-08-19,6,1123.53,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
160,2011-08-22,7,1123.82,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
161,2011-08-23,9,1162.35,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
162,2011-08-24,8,1177.6,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
163,2011-08-25,11,1159.27,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
164,2011-08-26,12,1176.8,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
165,2011-08-29,22,1210.08,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
166,2011-08-30,22,1212.92,8,2011,2011_8,Extreme Fear,Extreme Fear,0,0.0,0.0
167,2011-08-31,28,1218.89,8,2011,2011_8,Fear,Extreme Fear,1,0.0,0.0
168,2011-09-01,26,1204.42,9,2011,2011_9,Fear,Fear,0,0.0,0.0
169,2011-09-02,26,1173.97,9,2011,2011_9,Fear,Fear,0,0.0,0.0
170,2011-09-06,27,1165.24,9,2011,2011_9,Fear,Fear,0,0.0,0.0
171,2011-09-07,28,1198.62,9,2011,2011_9,Fear,Fear,0,0.0,0.0
172,2011-09-08,25,1185.9,9,2011,2011_9,Extreme Fear,Fear,1,-2.0,-2371.8
173,2011-09-09,25,1154.23,9,2011,2011_9,Extreme Fear,Extreme Fear,0,0.0,0.0
174,2011-09-12,31,1162.27,9,2011,2011_9,Fear,Extreme Fear,1,0.0,0.0
175,2011-09-13,31,1172.87,9,2011,2011_9,Fear,Fear,0,0.0,0.0
176,2011-09-14,31,1188.68,9,2011,2011_9,Fear,Fear,0,0.0,0.0
177,2011-09-15,33,1209.11,9,2011,2011_9,Fear,Fear,0,0.0,0.0
178,2011-09-16,38,1216.01,9,2011,2011_9,Fear,Fear,0,0.0,0.0
179,2011-09-19,39,1204.09,9,2011,2011_9,Fear,Fear,0,0.0,0.0
180,2011-09-20,32,1202.09,9,2011,2011_9,Fear,Fear,0,0.0,0.0
181,2011-09-21,31,1166.76,9,2011,2011_9,Fear,Fear,0,0.0,0.0
182,2011-09-22,28,1129.56,9,2011,2011_9,Fear,Fear,0,-2.0,-2259.12
183,2011-09-23,28,1136.43,9,2011,2011_9,Fear,Fear,0,0.0,0.0
184,2011-09-26,26,1162.95,9,2011,2011_9,Fear,Fear,0,0.0,0.0
185,2011-09-27,25,1175.38,9,2011,2011_9,Extreme Fear,Fear,1,-2.0,-2350.76
186,2011-09-28,27,1151.06,9,2011,2011_9,Fear,Extreme Fear,1,0.0,0.0
187,2011-09-29,23,1160.4,9,2011,2011_9,Extreme Fear,Fear,1,-2.0,-2320.8
188,2011-09-30,22,1131.42,9,2011,2011_9,Extreme Fear,Extreme Fear,0,0.0,0.0
189,2011-10-03,20,1099.23,10,2011,2011_10,Extreme Fear,Extreme Fear,0,0.0,0.0
190,2011-10-04,23,1123.95,10,2011,2011_10,Extreme Fear,Extreme Fear,0,0.0,0.0
191,2011-10-05,27,1144.03,10,2011,2011_10,Fear,Extreme Fear,1,0.0,0.0
192,2011-10-06,33,1164.97,10,2011,2011_10,Fear,Fear,0,0.0,0.0
193,2011-10-07,31,1155.46,10,2011,2011_10,Fear,Fear,0,0.0,0.0
194,2011-10-10,41,1194.89,10,2011,2011_10,Fear,Fear,0,0.0,0.0
195,2011-10-11,41,1195.54,10,2011,2011_10,Fear,Fear,0,0.0,0.0
196,2011-10-12,42,1207.25,10,2011,2011_10,Fear,Fear,0,0.0,0.0
197,2011-10-13,42,1203.66,10,2011,2011_10,Fear,Fear,0,0.0,0.0
198,2011-10-14,41,1224.58,10,2011,2011_10,Fear,Fear,0,0.0,0.0
199,2011-10-17,48,1200.86,10,2011,2011_10,Fear,Fear,0,0.0,0.0
200,2011-10-18,48,1225.38,10,2011,2011_10,Fear,Fear,0,0.0,0.0
201,2011-10-19,48,1209.88,10,2011,2011_10,Fear,Fear,0,0.0,0.0
202,2011-10-20,54,1215.39,10,2011,2011_10,Greed,Fear,1,0.0,0.0
203,2011-10-21,66,1238.25,10,2011,2011_10,Greed,Greed,0,0.0,0.0
204,2011-10-24,62,1254.19,10,2011,2011_10,Greed,Greed,0,0.0,0.0
205,2011-10-25,62,1229.05,10,2011,2011_10,Greed,Greed,0,0.0,0.0
206,2011-10-26,71,1242.0,10,2011,2011_10,Greed,Greed,0,0.0,0.0
207,2011-10-27,67,1284.59,10,2011,2011_10,Greed,Greed,0,0.0,0.0
208,2011-10-28,66,1285.09,10,2011,2011_10,Greed,Greed,0,0.0,0.0
209,2011-10-31,62,1253.3,10,2011,2011_10,Greed,Greed,0,0.0,0.0
210,2011-11-01,62,1218.28,11,2011,2011_11,Greed,Greed,0,0.0,0.0
211,2011-11-02,62,1237.9,11,2011,2011_11,Greed,Greed,0,0.0,0.0
212,2011-11-03,63,1261.15,11,2011,2011_11,Greed,Greed,0,0.0,0.0
213,2011-11-04,60,1253.23,11,2011,2011_11,Greed,Greed,0,0.0,0.0
214,2011-11-07,65,1261.12,11,2011,2011_11,Greed,Greed,0,0.0,0.0
215,2011-11-08,65,1275.92,11,2011,2011_11,Greed,Greed,0,0.0,0.0
216,2011-11-09,59,1229.1,11,2011,2011_11,Greed,Greed,0,0.0,0.0
217,2011-11-10,60,1239.7,11,2011,2011_11,Greed,Greed,0,0.0,0.0
218,2011-11-11,60,1263.85,11,2011,2011_11,Greed,Greed,0,0.0,0.0
219,2011-11-14,54,1251.78,11,2011,2011_11,Greed,Greed,0,0.0,0.0
220,2011-11-15,54,1257.81,11,2011,2011_11,Greed,Greed,0,0.0,0.0
221,2011-11-16,55,1236.91,11,2011,2011_11,Greed,Greed,0,0.0,0.0
222,2011-11-17,52,1216.13,11,2011,2011_11,Greed,Greed,0,0.0,0.0
223,2011-11-18,46,1215.65,11,2011,2011_11,Fear,Greed,1,-1.0,-1215.65
224,2011-11-21,43,1192.98,11,2011,2011_11,Fear,Fear,0,0.0,0.0
225,2011-11-22,41,1188.04,11,2011,2011_11,Fear,Fear,0,0.0,0.0
226,2011-11-23,39,1161.79,11,2011,2011_11,Fear,Fear,0,0.0,0.0
227,2011-11-25,51,1158.67,11,2011,2011_11,Greed,Fear,1,0.0,0.0
228,2011-11-28,57,1192.55,11,2011,2011_11,Greed,Greed,0,0.0,0.0
229,2011-11-29,62,1195.19,11,2011,2011_11,Greed,Greed,0,0.0,0.0
230,2011-11-30,67,1246.96,11,2011,2011_11,Greed,Greed,0,0.0,0.0
231,2011-12-01,61,1244.58,12,2011,2011_12,Greed,Greed,0,0.0,0.0
232,2011-12-02,67,1244.28,12,2011,2011_12,Greed,Greed,0,0.0,0.0
233,2011-12-05,66,1257.08,12,2011,2011_12,Greed,Greed,0,0.0,0.0
234,2011-12-06,66,1258.47,12,2011,2011_12,Greed,Greed,0,0.0,0.0
235,2011-12-07,66,1261.01,12,2011,2011_12,Greed,Greed,0,0.0,0.0
236,2011-12-08,66,1234.35,12,2011,2011_12,Greed,Greed,0,0.0,0.0
237,2011-12-09,65,1255.19,12,2011,2011_12,Greed,Greed,0,0.0,0.0
238,2011-12-12,62,1236.47,12,2011,2011_12,Greed,Greed,0,0.0,0.0
239,2011-12-13,56,1225.73,12,2011,2011_12,Greed,Greed,0,0.0,0.0
240,2011-12-14,61,1211.82,12,2011,2011_12,Greed,Greed,0,0.0,0.0
241,2011-12-15,61,1215.75,12,2011,2011_12,Greed,Greed,0,0.0,0.0
242,2011-12-16,60,1219.66,12,2011,2011_12,Greed,Greed,0,0.0,0.0
243,2011-12-19,74,1205.35,12,2011,2011_12,Greed,Greed,0,0.0,0.0
244,2011-12-20,74,1241.3,12,2011,2011_12,Greed,Greed,0,0.0,0.0
245,2011-12-21,74,1243.72,12,2011,2011_12,Greed,Greed,0,0.0,0.0
246,2011-12-22,78,1254.0,12,2011,2011_12,Extreme Greed,Greed,1,13.5,16929.0
247,2011-12-23,77,1265.33,12,2011,2011_12,Extreme Greed,Extreme Greed,0,0.0,0.0
248,2011-12-27,75,1265.43,12,2011,2011_12,Greed,Extreme Greed,1,0.0,0.0
249,2011-12-28,75,1249.64,12,2011,2011_12,Greed,Greed,0,0.0,0.0
250,2011-12-29,75,1263.02,12,2011,2011_12,Greed,Greed,0,0.0,0.0
251,2011-12-30,75,1257.6,12,2011,2011_12,Greed,Greed,0,0.0,0.0
252,2012-01-03,77,1277.06,1,2012,2012_1,Extreme Greed,Greed,1,6.75,8620.154999999999
253,2012-01-04,77,1277.3,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
254,2012-01-05,78,1281.06,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
255,2012-01-06,78,1277.81,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
256,2012-01-09,81,1280.7,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
257,2012-01-10,82,1292.08,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
258,2012-01-11,83,1292.48,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
259,2012-01-12,83,1295.5,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
260,2012-01-13,83,1289.09,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
261,2012-01-17,88,1293.67,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
262,2012-01-18,90,1308.04,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
263,2012-01-19,89,1314.5,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
264,2012-01-20,88,1315.38,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
265,2012-01-23,87,1316.0,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
266,2012-01-24,87,1314.65,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
267,2012-01-25,84,1326.06,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
268,2012-01-26,82,1318.43,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
269,2012-01-27,82,1316.33,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
270,2012-01-30,82,1313.01,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
271,2012-01-31,85,1312.41,1,2012,2012_1,Extreme Greed,Extreme Greed,0,0.0,0.0
272,2012-02-01,87,1324.09,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
273,2012-02-02,88,1325.54,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
274,2012-02-03,88,1344.9,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
275,2012-02-06,88,1344.33,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
276,2012-02-07,86,1347.05,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
277,2012-02-08,86,1349.96,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
278,2012-02-09,85,1351.95,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
279,2012-02-10,83,1342.64,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
280,2012-02-13,83,1351.77,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
281,2012-02-14,81,1350.5,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
282,2012-02-15,82,1343.23,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
283,2012-02-16,81,1358.04,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
284,2012-02-17,80,1361.23,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
285,2012-02-21,79,1362.21,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
286,2012-02-22,78,1357.66,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
287,2012-02-23,79,1363.46,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
288,2012-02-24,79,1365.74,2,2012,2012_2,Extreme Greed,Extreme Greed,0,0.0,0.0
289,2012-02-27,75,1367.59,2,2012,2012_2,Greed,Extreme Greed,1,0.0,0.0
290,2012-02-28,75,1372.18,2,2012,2012_2,Greed,Greed,0,0.0,0.0
291,2012-02-29,72,1365.68,2,2012,2012_2,Greed,Greed,0,0.0,0.0
292,2012-03-01,70,1374.09,3,2012,2012_3,Greed,Greed,0,0.0,0.0
293,2012-03-02,68,1369.63,3,2012,2012_3,Greed,Greed,0,0.0,0.0
